3	18	1
5	56	1
6	13	1
6	21	1
6	28	1
6	56	2
6	76	1
11	12	3
11	27	1
11	28	2
11	56	3
11	72	1
11	77	3
12	23	3
12	27	1
12	28	7
12	40	3
12	52	2
12	56	13
12	72	2
12	77	13
13	28	1
13	56	1
13	76	1
18	32	1
18	49	1
18	55	1
18	56	1
18	60	1
18	61	1
18	68	1
18	74	3
18	75	1
18	77	1
18	78	1
21	56	1
23	52	2
23	56	3
23	77	3
25	56	1
26	56	1
26	70	1
27	56	1
27	77	1
28	40	3
28	56	8
28	72	1
28	76	1
28	77	7
32	78	1
37	74	1
40	56	3
40	77	3
52	56	2
52	77	2
55	75	1
56	61	1
56	67	1
56	70	1
56	72	2
56	76	1
56	77	14
60	74	1
61	77	1
68	74	1
72	77	2
